subscription_id,customer_id,start_date,end_date,subscription_type,price,media
6053,1460,2019-04-22,2019-05-22,MONTHLY,50,FACEBOOK_ADS
6054,1461,2019-02-23,2020-02-23,YEARLY,400,NONE
6055,1462,2019-02-11,2020-02-11,YEARLY,400,NONE
6056,1463,2019-02-18,2019-03-18,MONTHLY,50,GOOGLE_AD_WORDS
6057,1464,2019-02-03,2019-03-03,MONTHLY,50,FACEBOOK_ADS
6058,1465,2019-02-16,2019-03-16,MONTHLY,50,NONE
6059,1465,2019-03-16,2019-04-16,MONTHLY,50,NONE
6060,1465,2019-04-16,2019-05-16,MONTHLY,50,NONE
6061,1466,2019-02-20,2019-03-20,MONTHLY,50,GOOGLE_AD_WORDS
6062,1467,2019-02-26,2020-02-26,YEARLY,400,FACEBOOK_ADS
6063,1468,2019-02-11,2019-03-11,MONTHLY,50,NONE
6064,1468,2019-03-11,2019-04-11,MONTHLY,50,NONE
6065,1468,2019-04-11,2019-05-11,MONTHLY,50,NONE
6066,1468,2019-05-11,2019-06-11,MONTHLY,50,NONE
6067,1468,2019-06-11,2019-07-11,MONTHLY,50,NONE
6068,1468,2019-07-11,2019-08-11,MONTHLY,50,NONE
6069,1469,2019-02-20,2019-03-20,MONTHLY,50,NONE
6070,1470,2019-02-07,2019-03-07,MONTHLY,50,NONE
6071,1470,2019-03-07,2019-04-07,MONTHLY,50,NONE
6072,1470,2019-04-07,2019-05-07,MONTHLY,50,NONE
6073,1470,2019-05-07,2019-06-07,MONTHLY,50,NONE
6074,1471,2019-02-18,2019-03-18,MONTHLY,50,GOOGLE_AD_WORDS
6075,1472,2019-02-14,2019-03-14,MONTHLY,50,FACEBOOK_ADS
6076,1472,2019-03-14,2019-04-14,MONTHLY,50,FACEBOOK_ADS
6077,1472,2019-04-14,2019-05-14,MONTHLY,50,FACEBOOK_ADS
6078,1472,2019-05-14,2019-06-14,MONTHLY,50,FACEBOOK_ADS
6079,1472,2019-06-14,2019-07-14,MONTHLY,50,FACEBOOK_ADS
6080,1473,2019-02-21,2019-03-21,MONTHLY,50,NONE
6081,1473,2019-03-21,2019-04-21,MONTHLY,50,NONE
6082,1473,2019-04-21,2019-05-21,MONTHLY,50,NONE
6083,1473,2019-05-21,2019-06-21,MONTHLY,50,NONE
6084,1473,2019-06-21,2019-07-21,MONTHLY,50,NONE
6085,1473,2019-07-21,2019-08-21,MONTHLY,50,NONE
6086,1473,2019-08-21,2019-09-21,MONTHLY,50,NONE
6087,1473,2019-09-21,2019-10-21,MONTHLY,50,NONE
6088,1473,2019-10-21,2019-11-21,MONTHLY,50,NONE
6089,1473,2019-11-21,2019-12-21,MONTHLY,50,NONE
6090,1473,2019-12-21,2020-01-21,MONTHLY,50,NONE
6091,1474,2019-02-16,2020-02-16,YEARLY,400,FACEBOOK_ADS
6092,1475,2019-02-18,2019-03-18,MONTHLY,50,NONE
6093,1476,2019-02-15,2019-03-15,MONTHLY,50,NONE
6094,1476,2019-03-15,2019-04-15,MONTHLY,50,NONE
6095,1476,2019-04-15,2019-05-15,MONTHLY,50,NONE
6096,1476,2019-05-15,2019-06-15,MONTHLY,50,NONE
6097,1476,2019-06-15,2019-07-15,MONTHLY,50,NONE
6098,1476,2019-07-15,2019-08-15,MONTHLY,50,NONE
6099,1476,2019-08-15,2019-09-15,MONTHLY,50,NONE
6100,1476,2019-09-15,2019-10-15,MONTHLY,50,NONE
6101,1476,2019-10-15,2019-11-15,MONTHLY,50,NONE
6102,1476,2019-11-15,2019-12-15,MONTHLY,50,NONE
6103,1476,2019-12-15,2020-01-15,MONTHLY,50,NONE
6104,1477,2019-02-17,2020-02-17,YEARLY,400,NONE
6105,1478,2019-02-26,2019-03-26,MONTHLY,50,FACEBOOK_ADS
6106,1478,2019-03-26,2019-04-26,MONTHLY,50,FACEBOOK_ADS
6107,1478,2019-04-26,2019-05-26,MONTHLY,50,FACEBOOK_ADS
6108,1478,2019-05-26,2019-06-26,MONTHLY,50,FACEBOOK_ADS
6109,1478,2019-06-26,2019-07-26,MONTHLY,50,FACEBOOK_ADS
6110,1478,2019-07-26,2019-08-26,MONTHLY,50,FACEBOOK_ADS
6111,1478,2019-08-26,2019-09-26,MONTHLY,50,FACEBOOK_ADS
6112,1478,2019-09-26,2019-10-26,MONTHLY,50,FACEBOOK_ADS
6113,1478,2019-10-26,2019-11-26,MONTHLY,50,FACEBOOK_ADS
6114,1478,2019-11-26,2019-12-26,MONTHLY,50,FACEBOOK_ADS
6115,1478,2019-12-26,2020-01-26,MONTHLY,50,FACEBOOK_ADS
6116,1479,2019-02-13,2019-03-13,MONTHLY,50,NONE
6117,1479,2019-03-13,2019-04-13,MONTHLY,50,NONE
6118,1479,2019-04-13,2019-05-13,MONTHLY,50,NONE
6119,1479,2019-05-13,2019-06-13,MONTHLY,50,NONE
6120,1479,2019-06-13,2019-07-13,MONTHLY,50,NONE
6121,1479,2019-07-13,2019-08-13,MONTHLY,50,NONE
6122,1479,2019-08-13,2019-09-13,MONTHLY,50,NONE
6123,1479,2019-09-13,2019-10-13,MONTHLY,50,NONE
6124,1479,2019-10-13,2019-11-13,MONTHLY,50,NONE
6125,1479,2019-11-13,2019-12-13,MONTHLY,50,NONE
6126,1479,2019-12-13,2020-01-13,MONTHLY,50,NONE
6127,1480,2019-02-08,2019-03-08,MONTHLY,50,NONE
6128,1481,2019-02-17,2019-03-17,MONTHLY,50,FACEBOOK_ADS
6129,1481,2019-03-17,2019-04-17,MONTHLY,50,FACEBOOK_ADS
6130,1481,2019-04-17,2019-05-17,MONTHLY,50,FACEBOOK_ADS
6131,1481,2019-05-17,2019-06-17,MONTHLY,50,FACEBOOK_ADS
6132,1481,2019-06-17,2019-07-17,MONTHLY,50,FACEBOOK_ADS
6133,1481,2019-07-17,2019-08-17,MONTHLY,50,FACEBOOK_ADS
6134,1481,2019-08-17,2019-09-17,MONTHLY,50,FACEBOOK_ADS
6135,1481,2019-09-17,2019-10-17,MONTHLY,50,FACEBOOK_ADS
6136,1481,2019-10-17,2019-11-17,MONTHLY,50,FACEBOOK_ADS
6137,1481,2019-11-17,2019-12-17,MONTHLY,50,FACEBOOK_ADS
6138,1482,2019-02-04,2019-03-04,MONTHLY,50,NONE
6139,1483,2019-02-10,2019-03-10,MONTHLY,50,NONE
6140,1483,2019-03-10,2019-04-10,MONTHLY,50,NONE
6141,1483,2019-04-10,2019-05-10,MONTHLY,50,NONE
6142,1483,2019-05-10,2019-06-10,MONTHLY,50,NONE
6143,1483,2019-06-10,2019-07-10,MONTHLY,50,NONE
6144,1483,2019-07-10,2019-08-10,MONTHLY,50,NONE
6145,1483,2019-08-10,2019-09-10,MONTHLY,50,NONE
6146,1483,2019-09-10,2019-10-10,MONTHLY,50,NONE
6147,1483,2019-10-10,2019-11-10,MONTHLY,50,NONE
6148,1483,2019-11-10,2019-12-10,MONTHLY,50,NONE
6149,1483,2019-12-10,2020-01-10,MONTHLY,50,NONE
6150,1484,2019-02-10,2019-03-10,MONTHLY,50,FACEBOOK_ADS
6151,1484,2019-03-10,2019-04-10,MONTHLY,50,FACEBOOK_ADS
6152,1484,2019-04-10,2019-05-10,MONTHLY,50,FACEBOOK_ADS
6153,1484,2019-05-10,2019-06-10,MONTHLY,50,FACEBOOK_ADS
6154,1484,2019-06-10,2019-07-10,MONTHLY,50,FACEBOOK_ADS
6155,1484,2019-07-10,2019-08-10,MONTHLY,50,FACEBOOK_ADS
6156,1484,2019-08-10,2019-09-10,MONTHLY,50,FACEBOOK_ADS
6157,1484,2019-09-10,2019-10-10,MONTHLY,50,FACEBOOK_ADS
6158,1485,2019-02-09,2019-03-09,MONTHLY,50,NONE
6159,1486,2019-02-27,2019-03-27,MONTHLY,50,GOOGLE_AD_WORDS
6160,1486,2019-03-27,2019-04-27,MONTHLY,50,GOOGLE_AD_WORDS
6161,1486,2019-04-27,2019-05-27,MONTHLY,50,GOOGLE_AD_WORDS
6162,1486,2019-05-27,2019-06-27,MONTHLY,50,GOOGLE_AD_WORDS
6163,1486,2019-06-27,2019-07-27,MONTHLY,50,GOOGLE_AD_WORDS
6164,1486,2019-07-27,2019-08-27,MONTHLY,50,GOOGLE_AD_WORDS
6165,1486,2019-08-27,2019-09-27,MONTHLY,50,GOOGLE_AD_WORDS
6166,1486,2019-09-27,2019-10-27,MONTHLY,50,GOOGLE_AD_WORDS
6167,1486,2019-10-27,2019-11-27,MONTHLY,50,GOOGLE_AD_WORDS
6168,1487,2019-02-25,2019-03-25,MONTHLY,50,NONE
6169,1488,2019-02-14,2019-03-14,MONTHLY,50,NONE
6170,1488,2019-03-14,2019-04-14,MONTHLY,50,NONE
6171,1488,2019-04-14,2019-05-14,MONTHLY,50,NONE
6172,1489,2019-02-06,2020-02-06,YEARLY,400,NONE
6173,1490,2019-02-06,2019-03-06,MONTHLY,50,NONE
6174,1490,2019-03-06,2019-04-06,MONTHLY,50,NONE
6175,1490,2019-04-06,2019-05-06,MONTHLY,50,NONE
6176,1490,2019-05-06,2019-06-06,MONTHLY,50,NONE
6177,1491,2019-02-17,2019-03-17,MONTHLY,50,GOOGLE_AD_WORDS
6178,1492,2019-02-20,2019-03-20,MONTHLY,50,GOOGLE_AD_WORDS
6179,1492,2019-03-20,2019-04-20,MONTHLY,50,GOOGLE_AD_WORDS
6180,1492,2019-04-20,2019-05-20,MONTHLY,50,GOOGLE_AD_WORDS
6181,1492,2019-05-20,2019-06-20,MONTHLY,50,GOOGLE_AD_WORDS
6182,1492,2019-06-20,2019-07-20,MONTHLY,50,GOOGLE_AD_WORDS
6183,1492,2019-07-20,2019-08-20,MONTHLY,50,GOOGLE_AD_WORDS
6184,1492,2019-08-20,2019-09-20,MONTHLY,50,GOOGLE_AD_WORDS
6185,1492,2019-09-20,2019-10-20,MONTHLY,50,GOOGLE_AD_WORDS
6186,1492,2019-10-20,2019-11-20,MONTHLY,50,GOOGLE_AD_WORDS
6187,1492,2019-11-20,2019-12-20,MONTHLY,50,GOOGLE_AD_WORDS
6188,1492,2019-12-20,2020-01-20,MONTHLY,50,GOOGLE_AD_WORDS
6189,1493,2019-02-11,2020-02-11,YEARLY,400,NONE
6190,1494,2019-02-14,2020-02-14,YEARLY,400,FACEBOOK_ADS
6191,1495,2019-02-17,2019-03-17,MONTHLY,50,FACEBOOK_ADS
6192,1495,2019-03-17,2019-04-17,MONTHLY,50,FACEBOOK_ADS
6193,1495,2019-04-17,2019-05-17,MONTHLY,50,FACEBOOK_ADS
6194,1495,2019-05-17,2019-06-17,MONTHLY,50,FACEBOOK_ADS
6195,1495,2019-06-17,2019-07-17,MONTHLY,50,FACEBOOK_ADS
6196,1495,2019-07-17,2019-08-17,MONTHLY,50,FACEBOOK_ADS
6197,1495,2019-08-17,2019-09-17,MONTHLY,50,FACEBOOK_ADS
6198,1495,2019-09-17,2019-10-17,MONTHLY,50,FACEBOOK_ADS
6199,1495,2019-10-17,2019-11-17,MONTHLY,50,FACEBOOK_ADS
6200,1495,2019-11-17,2019-12-17,MONTHLY,50,FACEBOOK_ADS
6201,1495,2019-12-17,2020-01-17,MONTHLY,50,FACEBOOK_ADS
6202,1496,2019-02-24,2019-03-24,MONTHLY,50,FACEBOOK_ADS
6203,1497,2019-02-15,2019-03-15,MONTHLY,50,FACEBOOK_ADS
6204,1498,2019-02-08,2019-03-08,MONTHLY,50,FACEBOOK_ADS
6205,1499,2019-02-07,2020-02-07,YEARLY,400,NONE
6206,1500,2019-02-18,2019-03-18,MONTHLY,50,NONE
6207,1501,2019-02-21,2019-03-21,MONTHLY,50,NONE
6208,1501,2019-03-21,2019-04-21,MONTHLY,50,NONE
6209,1501,2019-04-21,2019-05-21,MONTHLY,50,NONE
6210,1501,2019-05-21,2019-06-21,MONTHLY,50,NONE
6211,1501,2019-06-21,2019-07-21,MONTHLY,50,NONE
6212,1501,2019-07-21,2019-08-21,MONTHLY,50,NONE
6213,1501,2019-08-21,2019-09-21,MONTHLY,50,NONE
6214,1501,2019-09-21,2019-10-21,MONTHLY,50,NONE
6215,1501,2019-10-21,2019-11-21,MONTHLY,50,NONE
6216,1501,2019-11-21,2019-12-21,MONTHLY,50,NONE
6217,1501,2019-12-21,2020-01-21,MONTHLY,50,NONE
6218,1502,2019-02-06,2019-03-06,MONTHLY,50,FACEBOOK_ADS
6219,1502,2019-03-06,2019-04-06,MONTHLY,50,FACEBOOK_ADS
6220,1502,2019-04-06,2019-05-06,MONTHLY,50,FACEBOOK_ADS
6221,1502,2019-05-06,2019-06-06,MONTHLY,50,FACEBOOK_ADS
6222,1502,2019-06-06,2019-07-06,MONTHLY,50,FACEBOOK_ADS
6223,1502,2019-07-06,2019-08-06,MONTHLY,50,FACEBOOK_ADS
6224,1502,2019-08-06,2019-09-06,MONTHLY,50,FACEBOOK_ADS
6225,1502,2019-09-06,2019-10-06,MONTHLY,50,FACEBOOK_ADS
6226,1502,2019-10-06,2019-11-06,MONTHLY,50,FACEBOOK_ADS
6227,1502,2019-11-06,2019-12-06,MONTHLY,50,FACEBOOK_ADS
6228,1502,2019-12-06,2020-01-06,MONTHLY,50,FACEBOOK_ADS
6229,1503,2019-02-09,2020-02-09,YEARLY,400,NONE
6230,1504,2019-02-16,2020-02-16,YEARLY,400,GOOGLE_AD_WORDS
6231,1505,2019-02-05,2020-02-05,YEARLY,400,GOOGLE_AD_WORDS
6232,1506,2019-02-18,2019-03-18,MONTHLY,50,NONE
6233,1507,2019-02-06,2019-03-06,MONTHLY,50,NONE
6234,1508,2019-02-07,2019-03-07,MONTHLY,50,GOOGLE_AD_WORDS
6235,1508,2019-03-07,2019-04-07,MONTHLY,50,GOOGLE_AD_WORDS
6236,1508,2019-04-07,2019-05-07,MONTHLY,50,GOOGLE_AD_WORDS
6237,1508,2019-05-07,2019-06-07,MONTHLY,50,GOOGLE_AD_WORDS
6238,1508,2019-06-07,2019-07-07,MONTHLY,50,GOOGLE_AD_WORDS
6239,1508,2019-07-07,2019-08-07,MONTHLY,50,GOOGLE_AD_WORDS
6240,1508,2019-08-07,2019-09-07,MONTHLY,50,GOOGLE_AD_WORDS
6241,1508,2019-09-07,2019-10-07,MONTHLY,50,GOOGLE_AD_WORDS
6242,1509,2019-02-19,2019-03-19,MONTHLY,50,FACEBOOK_ADS
6243,1510,2019-02-27,2019-03-27,MONTHLY,50,NONE
6244,1510,2019-03-27,2019-04-27,MONTHLY,50,NONE
6245,1510,2019-04-27,2019-05-27,MONTHLY,50,NONE
6246,1511,2019-02-20,2019-03-20,MONTHLY,50,FACEBOOK_ADS
6247,1512,2019-02-05,2019-03-05,MONTHLY,50,NONE
6248,1513,2019-02-06,2019-03-06,MONTHLY,50,FACEBOOK_ADS
6249,1514,2019-02-22,2019-03-22,MONTHLY,50,FACEBOOK_ADS
6250,1514,2019-03-22,2019-04-22,MONTHLY,50,FACEBOOK_ADS
6251,1514,2019-04-22,2019-05-22,MONTHLY,50,FACEBOOK_ADS
6252,1514,2019-05-22,2019-06-22,MONTHLY,50,FACEBOOK_ADS
6253,1515,2019-02-25,2019-03-25,MONTHLY,50,GOOGLE_AD_WORDS
6254,1515,2019-03-25,2019-04-25,MONTHLY,50,GOOGLE_AD_WORDS
6255,1515,2019-04-25,2019-05-25,MONTHLY,50,GOOGLE_AD_WORDS
6256,1515,2019-05-25,2019-06-25,MONTHLY,50,GOOGLE_AD_WORDS
6257,1515,2019-06-25,2019-07-25,MONTHLY,50,GOOGLE_AD_WORDS
6258,1515,2019-07-25,2019-08-25,MONTHLY,50,GOOGLE_AD_WORDS
6259,1515,2019-08-25,2019-09-25,MONTHLY,50,GOOGLE_AD_WORDS
6260,1515,2019-09-25,2019-10-25,MONTHLY,50,GOOGLE_AD_WORDS
6261,1515,2019-10-25,2019-11-25,MONTHLY,50,GOOGLE_AD_WORDS
6262,1515,2019-11-25,2019-12-25,MONTHLY,50,GOOGLE_AD_WORDS
6263,1516,2019-02-13,2019-03-13,MONTHLY,50,NONE
6264,1517,2019-02-25,2019-03-25,MONTHLY,50,GOOGLE_AD_WORDS
6265,1517,2019-03-25,2019-04-25,MONTHLY,50,GOOGLE_AD_WORDS
6266,1518,2019-02-10,2019-03-10,MONTHLY,50,NONE
6267,1519,2019-02-15,2019-03-15,MONTHLY,50,FACEBOOK_ADS
6268,1519,2019-03-15,2019-04-15,MONTHLY,50,FACEBOOK_ADS
6269,1519,2019-04-15,2019-05-15,MONTHLY,50,FACEBOOK_ADS
6270,1519,2019-05-15,2019-06-15,MONTHLY,50,FACEBOOK_ADS
6271,1519,2019-06-15,2019-07-15,MONTHLY,50,FACEBOOK_ADS
6272,1519,2019-07-15,2019-08-15,MONTHLY,50,FACEBOOK_ADS
6273,1519,2019-08-15,2019-09-15,MONTHLY,50,FACEBOOK_ADS
6274,1519,2019-09-15,2020-09-15,YEARLY,400,FACEBOOK_ADS
6275,1520,2019-02-08,2019-03-08,MONTHLY,50,GOOGLE_AD_WORDS
6276,1521,2019-02-21,2019-03-21,MONTHLY,50,FACEBOOK_ADS
6277,1522,2019-02-23,2019-03-23,MONTHLY,50,GOOGLE_AD_WORDS
6278,1523,2019-02-25,2019-03-25,MONTHLY,50,NONE
6279,1523,2019-03-25,2019-04-25,MONTHLY,50,NONE
6280,1523,2019-04-25,2019-05-25,MONTHLY,50,NONE
6281,1523,2019-05-25,2020-05-25,YEARLY,400,NONE
6282,1524,2019-02-06,2019-03-06,MONTHLY,50,FACEBOOK_ADS
6283,1525,2019-02-07,2019-03-07,MONTHLY,50,FACEBOOK_ADS
6284,1526,2019-02-27,2019-03-27,MONTHLY,50,FACEBOOK_ADS
6285,1527,2019-02-07,2019-03-07,MONTHLY,50,GOOGLE_AD_WORDS
6286,1528,2019-02-11,2019-03-11,MONTHLY,50,NONE
6287,1528,2019-03-11,2019-04-11,MONTHLY,50,NONE
6288,1528,2019-04-11,2019-05-11,MONTHLY,50,NONE
6289,1528,2019-05-11,2019-06-11,MONTHLY,50,NONE
6290,1528,2019-06-11,2019-07-11,MONTHLY,50,NONE
6291,1528,2019-07-11,2019-08-11,MONTHLY,50,NONE
6292,1529,2019-02-14,2019-03-14,MONTHLY,50,NONE
6293,1529,2019-03-14,2019-04-14,MONTHLY,50,NONE
6294,1529,2019-04-14,2019-05-14,MONTHLY,50,NONE
6295,1529,2019-05-14,2019-06-14,MONTHLY,50,NONE
6296,1530,2019-02-11,2019-03-11,MONTHLY,50,GOOGLE_AD_WORDS
6297,1531,2019-02-15,2019-03-15,MONTHLY,50,NONE
6298,1531,2019-03-15,2019-04-15,MONTHLY,50,NONE
6299,1531,2019-04-15,2019-05-15,MONTHLY,50,NONE
6300,1531,2019-05-15,2019-06-15,MONTHLY,50,NONE
6301,1531,2019-06-15,2019-07-15,MONTHLY,50,NONE
6302,1531,2019-07-15,2019-08-15,MONTHLY,50,NONE
6303,1531,2019-08-15,2019-09-15,MONTHLY,50,NONE
6304,1531,2019-09-15,2019-10-15,MONTHLY,50,NONE
6305,1531,2019-10-15,2019-11-15,MONTHLY,50,NONE
6306,1531,2019-11-15,2019-12-15,MONTHLY,50,NONE
6307,1531,2019-12-15,2020-01-15,MONTHLY,50,NONE
6308,1532,2019-02-17,2019-03-17,MONTHLY,50,NONE
6309,1532,2019-03-17,2019-04-17,MONTHLY,50,NONE
6310,1532,2019-04-17,2019-05-17,MONTHLY,50,NONE
6311,1532,2019-05-17,2019-06-17,MONTHLY,50,NONE
6312,1532,2019-06-17,2019-07-17,MONTHLY,50,NONE
6313,1532,2019-07-17,2019-08-17,MONTHLY,50,NONE
6314,1532,2019-08-17,2019-09-17,MONTHLY,50,NONE
6315,1532,2019-09-17,2019-10-17,MONTHLY,50,NONE
6316,1532,2019-10-17,2019-11-17,MONTHLY,50,NONE
6317,1532,2019-11-17,2019-12-17,MONTHLY,50,NONE
6318,1532,2019-12-17,2020-01-17,MONTHLY,50,NONE
6319,1533,2019-02-02,2019-03-02,MONTHLY,50,GOOGLE_AD_WORDS
6320,1533,2019-03-02,2019-04-02,MONTHLY,50,GOOGLE_AD_WORDS
6321,1533,2019-04-02,2019-05-02,MONTHLY,50,GOOGLE_AD_WORDS
6322,1534,2019-02-25,2019-03-25,MONTHLY,50,NONE
6323,1534,2019-03-25,2019-04-25,MONTHLY,50,NONE
6324,1535,2019-02-20,2020-02-20,YEARLY,400,FACEBOOK_ADS
6325,1536,2019-02-14,2019-03-14,MONTHLY,50,GOOGLE_AD_WORDS
6326,1537,2019-02-05,2019-03-05,MONTHLY,50,NONE
6327,1537,2019-03-05,2019-04-05,MONTHLY,50,NONE
6328,1537,2019-04-05,2019-05-05,MONTHLY,50,NONE
6329,1537,2019-05-05,2019-06-05,MONTHLY,50,NONE
6330,1537,2019-06-05,2019-07-05,MONTHLY,50,NONE
6331,1537,2019-07-05,2019-08-05,MONTHLY,50,NONE
6332,1537,2019-08-05,2019-09-05,MONTHLY,50,NONE
6333,1537,2019-09-05,2019-10-05,MONTHLY,50,NONE
6334,1537,2019-10-05,2019-11-05,MONTHLY,50,NONE
6335,1537,2019-11-05,2019-12-05,MONTHLY,50,NONE
6336,1537,2019-12-05,2020-01-05,MONTHLY,50,NONE
6337,1538,2019-02-07,2019-03-07,MONTHLY,50,NONE
6338,1538,2019-03-07,2019-04-07,MONTHLY,50,NONE
6339,1538,2019-04-07,2019-05-07,MONTHLY,50,NONE
6340,1539,2019-02-17,2019-03-17,MONTHLY,50,NONE
6341,1539,2019-03-17,2019-04-17,MONTHLY,50,NONE
6342,1539,2019-04-17,2019-05-17,MONTHLY,50,NONE
6343,1540,2019-02-18,2020-02-18,YEARLY,400,GOOGLE_AD_WORDS
6344,1541,2019-02-25,2019-03-25,MONTHLY,50,FACEBOOK_ADS
6345,1541,2019-03-25,2019-04-25,MONTHLY,50,FACEBOOK_ADS
6346,1541,2019-04-25,2019-05-25,MONTHLY,50,FACEBOOK_ADS
6347,1541,2019-05-25,2019-06-25,MONTHLY,50,FACEBOOK_ADS
6348,1541,2019-06-25,2019-07-25,MONTHLY,50,FACEBOOK_ADS
6349,1541,2019-07-25,2019-08-25,MONTHLY,50,FACEBOOK_ADS
6350,1541,2019-08-25,2019-09-25,MONTHLY,50,FACEBOOK_ADS
6351,1541,2019-09-25,2019-10-25,MONTHLY,50,FACEBOOK_ADS
6352,1541,2019-10-25,2019-11-25,MONTHLY,50,FACEBOOK_ADS
6353,1541,2019-11-25,2019-12-25,MONTHLY,50,FACEBOOK_ADS
6354,1541,2019-12-25,2020-01-25,MONTHLY,50,FACEBOOK_ADS
6355,1542,2019-02-12,2019-03-12,MONTHLY,50,NONE
6356,1542,2019-03-12,2019-04-12,MONTHLY,50,NONE
6357,1542,2019-04-12,2019-05-12,MONTHLY,50,NONE
6358,1542,2019-05-12,2019-06-12,MONTHLY,50,NONE
6359,1542,2019-06-12,2019-07-12,MONTHLY,50,NONE
6360,1542,2019-07-12,2019-08-12,MONTHLY,50,NONE
6361,1542,2019-08-12,2019-09-12,MONTHLY,50,NONE
6362,1543,2019-02-06,2019-03-06,MONTHLY,50,FACEBOOK_ADS
6363,1543,2019-03-06,2019-04-06,MONTHLY,50,FACEBOOK_ADS
6364,1543,2019-04-06,2019-05-06,MONTHLY,50,FACEBOOK_ADS
6365,1543,2019-05-06,2019-06-06,MONTHLY,50,FACEBOOK_ADS
6366,1543,2019-06-06,2019-07-06,MONTHLY,50,FACEBOOK_ADS
6367,1543,2019-07-06,2019-08-06,MONTHLY,50,FACEBOOK_ADS
6368,1543,2019-08-06,2019-09-06,MONTHLY,50,FACEBOOK_ADS
6369,1543,2019-09-06,2019-10-06,MONTHLY,50,FACEBOOK_ADS
6370,1543,2019-10-06,2019-11-06,MONTHLY,50,FACEBOOK_ADS
6371,1544,2019-02-05,2019-03-05,MONTHLY,50,FACEBOOK_ADS
6372,1544,2019-03-05,2019-04-05,MONTHLY,50,FACEBOOK_ADS
6373,1544,2019-04-05,2019-05-05,MONTHLY,50,FACEBOOK_ADS
6374,1544,2019-05-05,2019-06-05,MONTHLY,50,FACEBOOK_ADS
6375,1544,2019-06-05,2019-07-05,MONTHLY,50,FACEBOOK_ADS
6376,1544,2019-07-05,2019-08-05,MONTHLY,50,FACEBOOK_ADS
6377,1545,2019-02-09,2019-03-09,MONTHLY,50,FACEBOOK_ADS
6378,1545,2019-03-09,2019-04-09,MONTHLY,50,FACEBOOK_ADS
6379,1545,2019-04-09,2019-05-09,MONTHLY,50,FACEBOOK_ADS
6380,1546,2019-02-19,2019-03-19,MONTHLY,50,FACEBOOK_ADS
6381,1547,2019-02-25,2019-03-25,MONTHLY,50,GOOGLE_AD_WORDS
6382,1547,2019-03-25,2020-03-25,YEARLY,400,GOOGLE_AD_WORDS
6383,1548,2019-02-17,2019-03-17,MONTHLY,50,NONE
6384,1548,2019-03-17,2019-04-17,MONTHLY,50,NONE
6385,1548,2019-04-17,2019-05-17,MONTHLY,50,NONE
6386,1548,2019-05-17,2019-06-17,MONTHLY,50,NONE
6387,1549,2019-02-27,2020-02-27,YEARLY,400,FACEBOOK_ADS
6388,1550,2019-02-15,2019-03-15,MONTHLY,50,FACEBOOK_ADS
6389,1550,2019-03-15,2019-04-15,MONTHLY,50,FACEBOOK_ADS
6390,1550,2019-04-15,2019-05-15,MONTHLY,50,FACEBOOK_ADS
6391,1550,2019-05-15,2019-06-15,MONTHLY,50,FACEBOOK_ADS
6392,1551,2019-02-18,2020-02-18,YEARLY,400,FACEBOOK_ADS
6393,1552,2019-02-21,2019-03-21,MONTHLY,50,GOOGLE_AD_WORDS
6394,1552,2019-03-21,2019-04-21,MONTHLY,50,GOOGLE_AD_WORDS
6395,1552,2019-04-21,2019-05-21,MONTHLY,50,GOOGLE_AD_WORDS
6396,1552,2019-05-21,2019-06-21,MONTHLY,50,GOOGLE_AD_WORDS
6397,1552,2019-06-21,2019-07-21,MONTHLY,50,GOOGLE_AD_WORDS
6398,1552,2019-07-21,2019-08-21,MONTHLY,50,GOOGLE_AD_WORDS
6399,1552,2019-08-21,2019-09-21,MONTHLY,50,GOOGLE_AD_WORDS
6400,1552,2019-09-21,2019-10-21,MONTHLY,50,GOOGLE_AD_WORDS
6401,1552,2019-10-21,2019-11-21,MONTHLY,50,GOOGLE_AD_WORDS
6402,1552,2019-11-21,2019-12-21,MONTHLY,50,GOOGLE_AD_WORDS
6403,1552,2019-12-21,2020-01-21,MONTHLY,50,GOOGLE_AD_WORDS
6404,1553,2019-02-11,2019-03-11,MONTHLY,50,GOOGLE_AD_WORDS
6405,1553,2019-03-11,2019-04-11,MONTHLY,50,GOOGLE_AD_WORDS
6406,1553,2019-04-11,2019-05-11,MONTHLY,50,GOOGLE_AD_WORDS
6407,1553,2019-05-11,2019-06-11,MONTHLY,50,GOOGLE_AD_WORDS
6408,1553,2019-06-11,2019-07-11,MONTHLY,50,GOOGLE_AD_WORDS
6409,1553,2019-07-11,2019-08-11,MONTHLY,50,GOOGLE_AD_WORDS
6410,1553,2019-08-11,2019-09-11,MONTHLY,50,GOOGLE_AD_WORDS
6411,1554,2019-02-23,2019-03-23,MONTHLY,50,FACEBOOK_ADS
6412,1554,2019-03-23,2020-03-23,YEARLY,400,FACEBOOK_ADS
6413,1555,2019-02-20,2019-03-20,MONTHLY,50,FACEBOOK_ADS
6414,1556,2019-02-12,2019-03-12,MONTHLY,50,NONE
6415,1557,2019-02-11,2019-03-11,MONTHLY,50,NONE
6416,1557,2019-03-11,2019-04-11,MONTHLY,50,NONE
6417,1557,2019-04-11,2019-05-11,MONTHLY,50,NONE
6418,1557,2019-05-11,2019-06-11,MONTHLY,50,NONE
6419,1557,2019-06-11,2019-07-11,MONTHLY,50,NONE
6420,1557,2019-07-11,2019-08-11,MONTHLY,50,NONE
6421,1557,2019-08-11,2019-09-11,MONTHLY,50,NONE
